id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
468,end_device_ids.device_id,0.2857142857142857,0,0.9140625,0.41,0.44,0.43,0.41,0.42,0.42,0.43,0.44,0.43,0.44,0.42,0.44,0.43,0.43,0.42,0.43,0.44,0.41,0.44,0.43,0.42,0.43,0.43,0.43,0.43,10.70,0.43,false
469,end_device_ids.device_id,0.35714285714285715,0,0.916015625,0.38,0.41,0.40,0.40,0.39,0.40,0.39,0.40,0.39,0.40,0.41,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.39,0.41,0.41,0.38,0.39,0.39,9.92,0.40,false
470,end_device_ids.device_id,0.42857142857142855,0,0.91796875,0.49,0.49,0.49,0.49,0.50,0.47,0.50,0.47,0.48,0.48,0.49,0.49,0.49,0.47,0.48,0.49,0.47,0.49,0.47,0.49,0.50,0.49,0.49,0.48,0.50,12.15,0.49,false
471,end_device_ids.device_id,0.5,0,0.919921875,0.41,0.43,0.43,0.43,0.42,0.42,0.42,0.44,0.43,0.44,0.44,0.42,0.44,0.41,0.42,0.44,0.43,0.43,0.43,0.44,0.43,0.43,0.45,0.42,0.43,10.73,0.43,false
472,end_device_ids.device_id,0.5714285714285714,0,0.921875,0.41,0.43,0.45,0.42,0.41,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.43,0.42,0.44,0.43,0.42,0.43,0.44,0.44,0.42,0.42,0.43,0.43,10.76,0.43,false
473,end_device_ids.device_id,0.6428571428571429,0,0.923828125,0.39,0.41,0.42,0.40,0.40,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.42,0.40,0.41,0.42,0.42,0.39,0.41,0.41,0.40,0.41,0.40,0.41,0.41,10.24,0.41,false
474,end_device_ids.device_id,0.7142857142857143,0,0.92578125,0.39,0.43,0.42,0.40,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.40,0.41,0.40,0.41,0.41,0.42,0.41,0.41,0.40,0.41,0.39,0.41,0.43,0.41,10.24,0.41,false
475,end_device_ids.device_id,0.7857142857142857,0,0.927734375,0.41,0.46,0.44,0.43,0.42,0.42,0.43,0.42,0.42,0.44,0.45,0.43,0.44,0.42,0.44,0.44,0.44,0.42,0.44,0.43,0.44,0.43,0.44,0.43,0.45,10.83,0.43,false
476,end_device_ids.device_id,0.14285714285714285,0,0.9296875,0.44,0.46,0.45,0.45,0.45,0.46,0.47,0.45,0.45,0.45,0.46,0.46,0.44,0.45,0.45,0.46,0.47,0.47,0.46,0.46,0.46,0.44,0.45,0.45,0.46,11.37,0.45,false
477,end_device_ids.device_id,0.21428571428571427,0,0.931640625,0.45,0.46,0.44,0.45,0.44,0.44,0.46,0.45,0.47,0.46,0.47,0.45,0.45,0.45,0.44,0.46,0.47,0.44,0.45,0.45,0.47,0.44,0.45,0.46,0.45,11.32,0.45,false
478,end_device_ids.device_id,0.8571428571428571,0,0.93359375,0.51,0.52,0.48,0.51,0.53,0.52,0.50,0.52,0.52,0.51,0.51,0.49,0.52,0.51,0.50,0.52,0.51,0.51,0.52,0.54,0.51,0.50,0.52,0.52,0.51,12.81,0.51,false
479,end_device_ids.device_id,0.9285714285714286,0,0.935546875,0.40,0.42,0.42,0.41,0.40,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.39,0.41,0.42,0.40,0.41,0.41,0.42,0.41,0.40,0.40,0.40,0.41,0.40,10.22,0.41,false
480,end_device_ids.device_id,1,0,0.9375,0.58,0.58,0.58,0.57,0.57,0.58,0.57,0.59,0.59,0.58,0.58,0.59,0.57,0.58,0.60,0.60,0.57,0.59,0.59,0.59,0.60,0.59,0.58,0.57,0.58,14.57,0.58,false
481,end_device_ids.device_id,0.42857142857142855,0,0.939453125,0.46,0.48,0.47,0.47,0.47,0.47,0.48,0.46,0.47,0.47,0.48,0.49,0.47,0.47,0.46,0.47,0.48,0.48,0.48,0.47,0.48,0.46,0.45,0.47,0.47,11.78,0.47,false
482,end_device_ids.device_id,0,0,0.94140625,0.55,0.52,0.54,0.53,0.53,0.54,0.55,0.55,0.51,0.53,0.54,0.53,0.56,0.54,0.54,0.54,0.54,0.55,0.53,0.54,0.54,0.54,0.55,0.56,0.54,13.49,0.54,false
483,end_device_ids.device_id,0.07142857142857142,0,0.943359375,0.55,0.56,0.53,0.56,0.55,0.55,0.56,0.56,0.55,0.55,0.56,0.56,0.55,0.57,0.57,0.56,0.56,0.54,0.53,0.56,0.58,0.57,0.56,0.56,0.56,13.91,0.56,false
484,end_device_ids.device_id,0.14285714285714285,0,0.9453125,0.56,0.56,0.56,0.54,0.54,0.57,0.56,0.56,0.57,0.56,0.57,0.56,0.58,0.59,0.55,0.56,0.57,0.53,0.56,0.58,0.57,0.55,0.57,0.54,0.55,14.01,0.56,false
485,end_device_ids.device_id,0.21428571428571427,0,0.947265625,0.50,0.49,0.49,0.50,0.49,0.46,0.51,0.47,0.48,0.48,0.48,0.48,0.49,0.47,0.47,0.49,0.50,0.48,0.48,0.50,0.48,0.48,0.50,0.48,0.49,12.14,0.49,false
486,end_device_ids.device_id,0.2857142857142857,0,0.94921875,0.42,0.44,0.45,0.42,0.44,0.44,0.44,0.44,0.44,0.43,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.42,0.45,0.43,0.43,0.45,0.43,0.43,0.42,10.89,0.44,false
487,end_device_ids.device_id,0.35714285714285715,0,0.951171875,0.41,0.43,0.42,0.42,0.41,0.42,0.41,0.43,0.41,0.42,0.43,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.42,0.43,0.43,0.41,0.41,0.41,10.45,0.42,false
488,end_device_ids.device_id,0.42857142857142855,0,0.953125,0.50,0.50,0.50,0.50,0.50,0.47,0.50,0.47,0.49,0.48,0.48,0.49,0.49,0.48,0.48,0.49,0.48,0.48,0.48,0.51,0.51,0.49,0.47,0.49,0.50,12.23,0.49,false
489,end_device_ids.device_id,0.5,0,0.955078125,0.53,0.54,0.53,0.53,0.55,0.53,0.53,0.54,0.52,0.54,0.53,0.54,0.55,0.54,0.52,0.55,0.53,0.53,0.52,0.55,0.54,0.54,0.54,0.54,0.53,13.39,0.54,false
490,end_device_ids.device_id,0.5714285714285714,0,0.95703125,0.41,0.44,0.43,0.41,0.41,0.41,0.43,0.43,0.43,0.43,0.43,0.42,0.43,0.41,0.42,0.42,0.43,0.42,0.42,0.43,0.42,0.42,0.43,0.43,0.41,10.57,0.42,false
491,end_device_ids.device_id,0.6428571428571429,0,0.958984375,0.40,0.43,0.42,0.42,0.40,0.42,0.43,0.42,0.42,0.41,0.42,0.42,0.42,0.40,0.41,0.43,0.43,0.40,0.42,0.43,0.43,0.42,0.41,0.42,0.41,10.44,0.42,false
492,end_device_ids.device_id,0.7142857142857143,0,0.9609375,0.41,0.45,0.43,0.42,0.41,0.42,0.43,0.43,0.42,0.43,0.43,0.42,0.42,0.40,0.42,0.43,0.44,0.42,0.43,0.42,0.42,0.42,0.42,0.44,0.41,10.59,0.42,false
493,end_device_ids.device_id,0.7857142857142857,0,0.962890625,0.41,0.44,0.43,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0.43,0.42,0.43,0.42,0.43,0.42,0.43,0.42,0.41,0.42,0.43,0.44,0.42,0.43,0.42,10.57,0.42,false
494,end_device_ids.device_id,0.14285714285714285,0,0.96484375,0.52,0.52,0.51,0.54,0.51,0.51,0.52,0.50,0.51,0.51,0.51,0.53,0.52,0.50,0.49,0.52,0.51,0.51,0.52,0.53,0.51,0.52,0.51,0.52,0.53,12.88,0.52,false
495,end_device_ids.device_id,0.21428571428571427,0,0.966796875,0.51,0.52,0.52,0.51,0.50,0.49,0.51,0.49,0.51,0.50,0.50,0.50,0.49,0.49,0.49,0.52,0.49,0.50,0.50,0.51,0.50,0.51,0.51,0.51,0.51,12.59,0.50,false
496,end_device_ids.device_id,0.8571428571428571,0,0.96875,0.56,0.60,0.56,0.57,0.57,0.57,0.59,0.57,0.58,0.60,0.56,0.56,0.59,0.58,0.55,0.57,0.56,0.58,0.59,0.58,0.57,0.57,0.58,0.58,0.58,14.37,0.57,false
497,end_device_ids.device_id,0.9285714285714286,0,0.970703125,0.44,0.44,0.44,0.45,0.42,0.43,0.45,0.43,0.45,0.44,0.45,0.45,0.43,0.43,0.44,0.46,0.43,0.44,0.43,0.44,0.44,0.43,0.43,0.44,0.42,10.95,0.44,false
498,end_device_ids.device_id,1,0,0.97265625,0.50,0.50,0.50,0.50,0.50,0.49,0.50,0.49,0.52,0.52,0.52,0.51,0.52,0.49,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.52,0.50,0.50,12.58,0.50,false
499,end_device_ids.device_id,0.42857142857142855,0,0.974609375,0.53,0.55,0.53,0.54,0.52,0.54,0.53,0.53,0.53,0.53,0.53,0.55,0.50,0.51,0.52,0.53,0.54,0.53,0.53,0.54,0.54,0.54,0.50,0.52,0.53,13.24,0.53,false
500,end_device_ids.device_id,0,0,0.9765625,0.68,0.69,0.70,0.67,0.69,0.69,0.70,0.69,0.68,0.68,0.68,0.68,0.67,0.68,0.66,0.68,0.69,0.67,0.69,0.68,0.69,0.68,0.67,0.69,0.68,17.06,0.68,true
501,end_device_ids.device_id,0.07142857142857142,0,0.978515625,0.50,0.52,0.49,0.50,0.52,0.49,0.51,0.53,0.49,0.51,0.51,0.51,0.52,0.51,0.51,0.50,0.50,0.51,0.52,0.51,0.50,0.54,0.52,0.53,0.52,12.77,0.51,false
502,end_device_ids.device_id,0.14285714285714285,0,0.98046875,0.53,0.54,0.53,0.53,0.51,0.54,0.52,0.50,0.52,0.54,0.51,0.52,0.52,0.50,0.51,0.53,0.53,0.52,0.52,0.53,0.54,0.53,0.52,0.52,0.52,13.08,0.52,false
503,end_device_ids.device_id,0.21428571428571427,0,0.982421875,0.52,0.51,0.50,0.53,0.51,0.52,0.52,0.50,0.50,0.50,0.50,0.52,0.49,0.51,0.50,0.50,0.52,0.51,0.50,0.51,0.50,0.51,0.50,0.50,0.51,12.69,0.51,false
504,end_device_ids.device_id,0.2857142857142857,0,0.984375,0.57,0.57,0.55,0.55,0.56,0.57,0.54,0.56,0.58,0.56,0.57,0.57,0.55,0.54,0.55,0.55,0.57,0.54,0.57,0.58,0.57,0.54,0.55,0.57,0.54,13.97,0.56,false
505,end_device_ids.device_id,0.35714285714285715,0,0.986328125,0.42,0.44,0.44,0.44,0.43,0.42,0.43,0.45,0.42,0.44,0.43,0.43,0.45,0.42,0.44,0.43,0.45,0.41,0.43,0.42,0.42,0.43,0.41,0.43,0.43,10.76,0.43,false
506,end_device_ids.device_id,0.42857142857142855,0,0.98828125,0.53,0.52,0.50,0.52,0.52,0.50,0.52,0.48,0.50,0.51,0.49,0.50,0.52,0.49,0.50,0.51,0.51,0.50,0.49,0.52,0.53,0.51,0.50,0.50,0.53,12.70,0.51,false
507,end_device_ids.device_id,0.5,0,0.990234375,0.57,0.57,0.55,0.58,0.55,0.57,0.57,0.55,0.56,0.58,0.56,0.57,0.56,0.57,0.56,0.56,0.58,0.56,0.56,0.57,0.57,0.56,0.55,0.57,0.55,14.10,0.56,false
508,end_device_ids.device_id,0.5714285714285714,0,0.9921875,0.43,0.46,0.46,0.45,0.44,0.44,0.44,0.46,0.46,0.44,0.45,0.44,0.47,0.45,0.44,0.44,0.46,0.44,0.44,0.43,0.44,0.44,0.43,0.46,0.44,11.15,0.45,false
509,end_device_ids.device_id,0.6428571428571429,0,0.994140625,0.46,0.47,0.48,0.47,0.45,0.48,0.45,0.48,0.47,0.48,0.46,0.47,0.48,0.47,0.49,0.46,0.47,0.46,0.46,0.48,0.48,0.48,0.45,0.48,0.47,11.75,0.47,false
510,end_device_ids.device_id,0.7142857142857143,0,0.99609375,0.42,0.45,0.44,0.42,0.43,0.42,0.43,0.44,0.43,0.43,0.44,0.43,0.44,0.43,0.45,0.43,0.43,0.43,0.42,0.42,0.43,0.43,0.42,0.44,0.42,10.77,0.43,false
511,end_device_ids.device_id,0.7857142857142857,0,0.998046875,0.45,0.47,0.46,0.46,0.44,0.45,0.46,0.47,0.46,0.47,0.46,0.45,0.47,0.46,0.47,0.47,0.47,0.45,0.45,0.45,0.46,0.45,0.46,0.45,0.45,11.46,0.46,false
512,end_device_ids.device_id,0.14285714285714285,0,1,0.54,0.53,0.52,0.53,0.54,0.51,0.57,0.51,0.52,0.55,0.52,0.54,0.52,0.51,0.53,0.53,0.54,0.52,0.53,0.54,0.54,0.52,0.53,0.53,0.55,13.27,0.53,false
